CustomerID,TransactionID,TransactionDate,Amount,ProductCategory,Age,Gender,Income,Location,PageVisits,TimeSpentOnSite,PurchaseCount
99,5936,2023-07-11,94.68,Electronics,72,Male,106117,Los Angeles,15,17,4
100,6230,2024-03-02,144.74,Clothing,36,Male,54926,Los Angeles,7,87,3
848,2972,2023-03-22,26.98,Home & Garden,34,Male,144713,Los Angeles,5,90,2
750,9100,2024-03-17,327.17,Clothing,44,Female,100312,Houston,28,43,5
316,5840,2023-06-07,442.56,Clothing,22,Male,42738,Los Angeles,29,102,7
720,5102,2023-05-30,52.98,Clothing,32,Male,147271,Los Angeles,23,54,5
879,1541,2024-01-04,215.43,Home & Garden,21,Male,130304,Houston,7,10,6
76,1112,2024-03-15,319.07,Home & Garden,33,Male,135936,Chicago,21,94,1
564,6328,2023-07-03,494.81,Home & Garden,24,Female,58870,Houston,17,14,2
529,9057,2024-01-28,245.05,Clothing,48,Female,63812,Los Angeles,17,92,4
102,6044,2023-05-22,457.21,Home & Garden,25,Female,32961,Los Angeles,26,65,1
97,8510,2023-05-24,200.31,Electronics,30,Male,98999,Los Angeles,4,77,1
434,4087,2023-06-22,166.25,Electronics,74,Male,29141,Chicago,16,56,8
784,9148,2023-12-20,448.92,Clothing,57,Male,112931,New York,18,94,6
280,8761,2023-12-11,406.24,Clothing,28,Female,114642,Houston,23,10,6
833,7641,2023-04-14,385.75,Electronics,61,Male,143199,Chicago,11,42,8
314,9706,2023-08-09,59.07,Home & Garden,51,Male,117902,Houston,5,8,10
954,2820,2023-12-03,140.6,Home & Garden,63,Male,141846,New York,28,117,9
546,6079,2023-10-01,384.38,Electronics,49,Female,58039,New York,6,80,3
509,4019,2024-02-23,183.85,Electronics,42,Male,100635,Chicago,18,105,2
330,3382,2024-01-11,125.91,Clothing,44,Female,60935,Chicago,5,30,9
240,3250,2023-04-17,457.85,Electronics,61,Female,108157,New York,1,113,2
639,2323,2023-03-31,474.3,Home & Garden,64,Male,115371,New York,3,58,8
288,7031,2024-03-16,285.92,Electronics,28,Female,126765,Los Angeles,1,114,2
321,5675,2023-09-26,275.64,Electronics,21,Female,34288,New York,30,111,10
596,5156,2023-10-16,28.6,Electronics,32,Male,82147,Chicago,2,37,2
601,9844,2023-12-09,304.81,Electronics,48,Female,40528,New York,22,119,9
270,1667,2023-08-22,10.33,Home & Garden,57,Male,78347,Houston,6,17,7
520,5037,2023-10-12,405.16,Clothing,74,Male,51003,New York,1,80,3
507,5380,2024-01-08,460.2,Clothing,78,Male,111089,New York,21,30,9
126,4716,2023-05-21,20.74,Home & Garden,63,Male,30506,Houston,23,71,10
927,6046,2023-09-25,389.44,Home & Garden,41,Female,140368,Los Angeles,5,100,2
309,9629,2023-11-22,480.67,Clothing,50,Female,36688,Houston,21,49,4
95,6395,2023-11-09,297.15,Clothing,61,Female,113927,Los Angeles,28,26,5
156,5253,2023-10-22,168.08,Electronics,28,Female,51439,New York,6,30,7
831,8405,2023-06-03,398.0,Clothing,46,Female,114761,Houston,14,65,5
756,9266,2023-06-17,95.36,Home & Garden,18,Female,131610,New York,2,7,7
810,5430,2024-02-12,119.39,Home & Garden,50,Male,82312,Chicago,5,53,3
156,4191,2023-08-28,195.41,Home & Garden,51,Female,130717,Houston,17,93,10
985,2008,2024-01-11,72.4,Home & Garden,56,Male,30563,Chicago,12,116,9
850,2322,2023-10-20,474.91,Home & Garden,34,Female,64014,Los Angeles,1,111,4
814,9773,2023-05-12,426.87,Home & Garden,58,Male,94163,Chicago,14,91,7
733,3650,2023-06-25,99.22,Clothing,30,Male,48455,Houston,7,82,7
319,4714,2023-08-12,323.43,Electronics,42,Female,110923,Chicago,8,46,4
923,2055,2023-05-10,78.92,Home & Garden,18,Male,27991,New York,16,27,3
26,1867,2024-01-30,126.62,Clothing,66,Male,85483,Houston,22,44,3
711,4233,2024-01-03,321.73,Electronics,37,Female,94189,New York,22,70,6
880,5576,2023-08-24,228.85,Clothing,80,Male,88403,New York,26,21,6
960,2613,2024-02-08,132.28,Electronics,45,Female,148458,Chicago,23,8,2
3,4458,2023-08-27,135.76,Electronics,45,Male,57247,Chicago,28,48,1
217,4833,2024-03-05,33.59,Clothing,73,Female,43977,Chicago,18,110,5
455,1436,2023-12-22,484.86,Clothing,45,Female,139478,Chicago,14,33,5
293,3230,2023-10-27,442.07,Clothing,30,Female,115739,Los Angeles,26,8,7
341,3860,2023-09-04,59.7,Clothing,22,Male,49150,New York,25,14,10
704,2508,2023-11-29,89.7,Electronics,35,Male,82359,Houston,23,41,7
296,9366,2023-09-08,154.51,Clothing,54,Female,119005,Houston,19,106,9
617,2866,2024-02-25,476.31,Electronics,41,Female,79462,New York,2,99,10
738,3603,2023-09-25,93.35,Clothing,52,Male,92867,Houston,21,99,10
335,2837,2023-12-06,368.67,Home & Garden,24,Male,77782,New York,30,33,2
284,5643,2023-10-16,175.6,Home & Garden,70,Female,83195,Chicago,10,86,9
801,4766,2023-09-22,355.21,Clothing,75,Male,49405,New York,11,101,9
554,1825,2023-06-09,307.59,Clothing,42,Male,107973,Houston,23,89,3
24,5449,2023-04-26,36.24,Clothing,52,Male,110661,Chicago,8,106,6
546,2502,2023-05-14,487.46,Clothing,20,Female,61323,New York,19,99,1
939,1053,2023-11-09,333.69,Clothing,69,Male,68380,New York,1,6,9
323,2103,2024-01-22,57.0,Clothing,48,Female,77809,New York,11,45,1
776,6484,2024-03-07,85.26,Clothing,35,Male,143185,Houston,29,16,9
365,9166,2023-11-19,219.53,Clothing,75,Female,66548,New York,21,93,2
49,1677,2023-12-23,107.84,Electronics,67,Male,144834,New York,17,82,6
391,1337,2023-07-30,93.71,Clothing,69,Male,135983,Houston,16,60,2
326,9989,2023-05-10,242.05,Electronics,60,Female,131229,Houston,23,35,10
883,5234,2024-02-23,394.59,Clothing,61,Female,94039,Chicago,20,54,9
107,8765,2023-09-21,448.49,Clothing,78,Male,117925,Los Angeles,21,67,4
78,9374,2023-09-14,324.51,Clothing,65,Male,108610,Los Angeles,16,17,2
461,3341,2023-07-11,191.8,Clothing,39,Female,49791,Houston,8,44,4
738,8539,2023-08-02,101.43,Electronics,79,Female,21689,Chicago,10,54,7
415,9783,2023-10-13,225.47,Clothing,72,Male,129053,Chicago,3,80,5
146,1074,2023-09-25,420.17,Home & Garden,20,Male,29779,Houston,14,56,8
860,6835,2023-07-19,84.05,Home & Garden,38,Male,120481,Los Angeles,4,54,6
780,1705,2023-05-12,52.0,Clothing,46,Female,103896,New York,18,50,7
380,9442,2023-05-16,485.65,Home & Garden,19,Male,36686,New York,2,20,5
266,3568,2023-08-05,281.26,Clothing,74,Female,55028,Houston,14,77,6
397,1538,2023-12-27,483.16,Home & Garden,37,Female,90778,Los Angeles,5,98,10
427,7008,2023-06-15,290.63,Electronics,31,Female,140232,Los Angeles,19,14,9
714,9444,2023-03-22,156.44,Clothing,73,Male,131854,Los Angeles,21,81,9
285,9045,2023-04-13,256.03,Home & Garden,23,Male,96147,Los Angeles,20,118,8
560,5054,2024-03-13,68.94,Clothing,21,Male,54826,Houston,25,86,4
491,4044,2023-12-17,475.04,Electronics,76,Male,135233,Chicago,21,45,3
665,8799,2023-09-19,406.15,Electronics,29,Male,145585,Houston,1,100,2
728,1969,2023-05-06,217.45,Home & Garden,54,Female,135947,New York,26,90,5
966,2863,2023-11-09,108.94,Home & Garden,67,Male,44969,Houston,14,37,1
48,4385,2023-07-04,418.71,Clothing,19,Female,38620,Los Angeles,19,58,7
136,5647,2023-11-29,456.29,Electronics,41,Male,96543,New York,4,29,4
582,4095,2023-05-07,200.17,Clothing,75,Female,25387,New York,15,44,7
504,6854,2023-08-31,429.75,Home & Garden,53,Female,145530,Los Angeles,17,32,6
980,7517,2023-06-02,459.41,Electronics,59,Female,53442,Chicago,24,42,10
27,9589,2023-12-28,65.13,Electronics,52,Male,29061,Chicago,18,16,7
366,9110,2023-03-24,287.63,Home & Garden,35,Male,111713,Chicago,1,77,1
220,3016,2023-08-09,463.21,Home & Garden,60,Male,28873,Houston,17,34,7
416,3923,2024-03-10,395.02,Home & Garden,49,Female,79686,Houston,7,107,3
45,7303,2024-02-16,440.17,Clothing,80,Female,51918,Chicago,2,36,7
297,9149,2023-08-13,330.85,Home & Garden,32,Female,24540,Chicago,12,78,8
249,4410,2024-01-19,28.36,Clothing,48,Female,125041,Los Angeles,26,58,10
158,1068,2023-08-31,80.49,Home & Garden,66,Female,99187,New York,6,21,8
214,7036,2023-04-26,29.0,Clothing,78,Male,21484,Houston,17,68,3
710,5826,2023-07-22,34.15,Clothing,29,Female,30400,Houston,28,67,9
135,4053,2024-02-28,449.55,Electronics,44,Female,129588,Houston,22,66,6
202,7061,2023-11-13,410.52,Clothing,40,Female,141924,New York,3,88,3
958,5137,2023-08-12,147.37,Clothing,45,Male,97985,Los Angeles,29,29,1
723,3890,2023-06-01,486.52,Electronics,59,Male,89693,Houston,10,85,2
407,4332,2023-09-11,157.24,Home & Garden,35,Female,94479,Los Angeles,25,80,3
953,5131,2024-01-19,389.28,Clothing,79,Female,118181,Los Angeles,26,102,1
13,1669,2024-03-15,367.11,Home & Garden,68,Male,49726,Los Angeles,11,30,8
623,9528,2023-04-10,102.09,Electronics,39,Female,26371,Los Angeles,9,95,10
195,2901,2023-11-28,373.06,Home & Garden,69,Female,131532,New York,13,76,1
484,8450,2023-12-13,412.3,Home & Garden,28,Male,98798,Chicago,20,81,9
613,1076,2024-02-16,42.15,Home & Garden,21,Female,101070,Houston,20,47,6
800,4904,2023-09-14,76.47,Home & Garden,66,Male,33405,New York,10,34,3
182,3342,2023-05-08,95.13,Electronics,40,Male,36646,Houston,21,90,9
549,1613,2023-04-17,132.25,Clothing,73,Male,27021,New York,19,47,9
500,3021,2024-01-15,459.84,Home & Garden,28,Male,128733,Los Angeles,28,19,8
431,7948,2023-06-06,144.25,Clothing,52,Female,56641,Chicago,26,88,2
439,6907,2023-05-23,321.35,Electronics,56,Male,29518,Los Angeles,10,59,5
138,1469,2023-07-11,128.55,Clothing,18,Female,97847,Houston,22,28,7
584,7275,2023-06-10,97.02,Clothing,54,Female,78133,Houston,20,110,6
864,9001,2023-04-24,178.68,Clothing,67,Male,55434,Houston,22,105,4
585,6149,2023-04-09,149.68,Clothing,54,Male,64178,Chicago,12,25,7
920,1643,2023-12-19,89.82,Home & Garden,44,Male,130465,New York,23,33,8
868,3020,2023-07-10,429.98,Home & Garden,74,Male,128538,Chicago,19,12,10
630,8854,2024-01-04,342.07,Clothing,57,Female,99890,Los Angeles,1,88,2
364,9289,2023-12-06,261.51,Home & Garden,56,Male,84393,Los Angeles,13,64,7
171,8833,2023-09-19,242.31,Electronics,64,Male,140632,Houston,10,89,6
189,3482,2024-01-21,304.56,Electronics,75,Male,133491,New York,28,14,7
706,2020,2024-02-15,133.67,Clothing,36,Female,55713,New York,16,97,9
475,3362,2023-08-28,217.67,Clothing,38,Female,23981,Los Angeles,22,74,4
537,9784,2023-12-11,234.91,Electronics,69,Female,21391,Houston,6,38,7
70,3655,2023-04-15,158.05,Home & Garden,21,Female,36983,New York,8,24,6
23,4814,2023-05-30,296.4,Electronics,67,Female,93461,Chicago,3,6,7
154,7135,2024-01-24,285.11,Home & Garden,33,Female,145574,Los Angeles,12,80,1
144,7234,2023-06-10,156.25,Electronics,29,Female,94305,New York,30,39,8
368,4215,2023-05-18,41.28,Clothing,56,Female,135292,Houston,3,52,4
298,2643,2023-04-19,432.13,Clothing,55,Female,65230,New York,9,114,8
760,5763,2023-09-06,102.3,Home & Garden,40,Male,106888,New York,16,69,4
145,1024,2023-12-27,450.85,Home & Garden,74,Female,81209,Houston,29,84,1
604,2254,2023-03-21,333.66,Home & Garden,75,Male,90595,New York,4,46,8
827,8801,2023-07-05,363.43,Home & Garden,79,Female,35664,Chicago,12,65,1
443,2322,2023-03-28,498.76,Clothing,66,Female,84653,New York,26,87,2
684,5745,2024-01-12,208.25,Home & Garden,69,Male,98944,New York,23,112,3
619,7727,2023-10-03,295.68,Home & Garden,71,Male,32222,New York,5,102,5
891,1889,2023-08-28,178.15,Home & Garden,35,Male,148745,New York,24,114,1
991,7072,2023-08-16,346.3,Home & Garden,80,Female,77219,New York,8,32,10
90,9093,2024-02-05,454.2,Home & Garden,24,Female,24372,New York,17,91,8
847,8333,2023-10-29,258.58,Electronics,24,Male,137343,Chicago,10,44,6
85,2937,2023-04-08,153.95,Clothing,28,Male,93258,Chicago,26,30,7
309,7545,2024-01-26,373.05,Home & Garden,52,Male,34720,Los Angeles,28,41,7
558,2269,2024-01-30,473.99,Clothing,38,Male,96543,New York,22,18,1
376,6943,2024-01-13,118.9,Electronics,44,Female,71390,Chicago,29,61,4
464,2632,2023-05-22,216.03,Clothing,54,Female,81970,Chicago,6,75,8
324,6820,2023-07-22,137.67,Clothing,68,Female,105918,Houston,24,51,7
793,3395,2023-07-05,427.09,Clothing,52,Male,27718,Chicago,20,62,6
176,2900,2024-03-09,434.53,Home & Garden,54,Male,56727,Chicago,8,10,3
759,4871,2023-11-15,241.39,Electronics,37,Male,136061,Houston,28,11,7
191,2609,2023-05-14,435.07,Clothing,80,Female,36723,New York,11,6,5
373,7684,2024-03-15,212.42,Electronics,75,Male,147998,New York,30,75,2
916,2450,2023-09-26,496.25,Clothing,20,Female,117332,Los Angeles,4,86,6
86,3959,2023-06-30,493.72,Clothing,62,Male,57622,Houston,28,97,6
814,9165,2023-06-09,165.03,Home & Garden,51,Male,73492,Houston,14,52,9
131,9835,2023-06-25,391.68,Clothing,41,Female,38672,New York,12,20,10
280,3921,2023-09-01,319.21,Electronics,64,Female,99686,Chicago,18,65,2
672,3163,2023-08-08,320.9,Electronics,57,Female,24037,New York,30,96,8
261,9059,2023-10-13,144.03,Electronics,56,Male,54424,Houston,30,61,4
865,8689,2023-09-28,249.89,Electronics,32,Male,81524,New York,4,30,1
998,8520,2023-10-01,311.1,Home & Garden,48,Female,42211,New York,27,79,10
91,7796,2023-05-30,207.66,Clothing,67,Female,61816,Los Angeles,29,71,4
767,5289,2023-07-31,12.29,Home & Garden,39,Male,149993,Los Angeles,25,75,2
578,7083,2023-05-04,368.02,Electronics,74,Female,81447,Los Angeles,7,69,8
183,7251,2023-06-25,380.86,Home & Garden,32,Male,84188,Los Angeles,18,120,1
415,5616,2024-01-31,18.78,Electronics,39,Male,147484,Chicago,7,28,7
757,6206,2023-08-07,120.87,Clothing,53,Female,20962,New York,17,118,5
613,7806,2023-08-09,73.18,Clothing,70,Female,74106,New York,10,92,2
806,7520,2023-05-18,91.84,Electronics,41,Female,125416,Chicago,16,75,1
842,2392,2023-08-13,474.75,Clothing,31,Female,109013,New York,13,73,9
995,4589,2023-09-30,222.5,Home & Garden,53,Male,118413,New York,11,11,9
34,6850,2023-09-19,177.94,Clothing,35,Female,36097,Chicago,7,38,1
91,5376,2023-03-25,377.56,Electronics,48,Female,45649,Chicago,29,117,9
582,4657,2023-07-12,19.37,Electronics,69,Male,109605,Chicago,23,19,8
623,6323,2023-03-27,113.48,Electronics,33,Male,56765,Houston,12,35,8
448,2399,2023-06-20,70.35,Home & Garden,37,Male,83255,Houston,13,71,9
526,3495,2023-10-25,193.84,Home & Garden,18,Female,23755,Los Angeles,11,41,3
130,8172,2023-08-14,387.91,Home & Garden,37,Male,53047,Houston,6,9,1
745,9098,2023-08-29,301.02,Electronics,71,Male,129460,Los Angeles,13,61,9
982,6992,2023-03-23,330.25,Electronics,58,Male,107758,New York,16,73,5
334,9605,2024-02-09,347.98,Clothing,48,Female,35291,Houston,9,91,9
397,1688,2023-10-30,196.32,Home & Garden,63,Female,119965,Houston,11,80,8
443,8260,2023-11-29,242.45,Electronics,28,Male,133006,Houston,17,96,3
136,9896,2023-07-24,350.64,Home & Garden,68,Male,82031,Los Angeles,1,49,8
453,4379,2023-05-08,157.55,Home & Garden,47,Male,138664,New York,19,77,1
350,7183,2024-02-10,334.62,Clothing,22,Male,42757,Los Angeles,29,37,1
128,1060,2023-10-13,215.22,Electronics,63,Male,85344,Houston,13,90,6
661,3843,2024-01-09,148.53,Electronics,74,Female,96712,Chicago,22,73,8
122,3751,2023-10-08,107.34,Electronics,69,Female,79131,Los Angeles,20,83,9
772,5244,2024-02-23,417.43,Electronics,72,Female,30456,Chicago,11,39,2
501,9629,2023-12-03,354.68,Clothing,21,Male,134904,Chicago,7,115,5
363,6674,2024-02-28,29.31,Clothing,61,Male,133412,Houston,5,87,2
704,7806,2024-03-06,347.22,Clothing,72,Female,101131,Chicago,23,95,4
861,7881,2023-04-07,124.91,Electronics,36,Male,83002,Los Angeles,30,14,4
717,3971,2024-02-23,454.37,Home & Garden,33,Female,146720,Los Angeles,1,61,4
877,4095,2023-09-02,83.08,Electronics,63,Male,118294,Houston,30,31,10
617,6152,2023-07-10,364.55,Electronics,41,Female,132986,Chicago,22,14,3
616,1560,2023-07-12,325.73,Clothing,20,Female,49652,New York,20,96,8
260,3798,2023-08-11,139.42,Electronics,42,Male,125105,Los Angeles,17,94,9
737,7693,2023-09-30,408.46,Electronics,73,Female,96227,Houston,21,73,10
728,4570,2023-09-21,186.51,Home & Garden,68,Female,79881,New York,29,10,1
968,1681,2023-10-27,218.74,Electronics,32,Male,39648,Los Angeles,14,47,10
665,4055,2023-09-18,427.11,Electronics,71,Male,28444,Los Angeles,8,12,2
708,9300,2023-12-21,427.48,Home & Garden,73,Male,68799,Houston,2,63,5
515,7791,2023-12-09,171.04,Clothing,47,Female,97286,Chicago,17,104,5
206,1874,2024-02-18,440.45,Electronics,18,Female,122418,Chicago,22,105,9
456,5276,2024-01-03,409.33,Electronics,40,Male,119744,New York,2,67,10
924,7173,2024-03-12,206.38,Clothing,24,Female,25262,New York,25,59,1
425,6646,2024-01-16,419.5,Home & Garden,46,Female,85096,Chicago,8,102,7
123,5871,2023-06-17,401.95,Home & Garden,50,Male,61859,Los Angeles,6,9,3
689,2373,2023-05-26,65.4,Home & Garden,36,Male,94853,Los Angeles,26,63,7
263,2943,2023-12-01,490.97,Electronics,42,Male,21422,New York,28,8,9
897,1258,2023-08-01,213.85,Home & Garden,33,Female,38795,Chicago,10,95,7
43,3158,2023-03-20,403.11,Home & Garden,36,Female,25834,Chicago,29,50,7
454,4393,2024-01-26,98.82,Clothing,54,Female,72068,Los Angeles,13,48,1
36,8195,2023-03-25,309.57,Home & Garden,38,Male,28581,Chicago,14,49,3
990,2341,2024-01-01,246.71,Clothing,64,Male,98990,Chicago,3,72,3
789,5597,2023-12-31,444.92,Clothing,24,Male,123643,New York,8,51,3
680,8377,2023-12-13,41.03,Home & Garden,66,Female,35314,Chicago,22,21,5
64,1801,2023-07-15,16.06,Home & Garden,45,Male,51832,New York,25,104,1
640,7142,2023-11-11,489.17,Home & Garden,37,Female,111937,Houston,25,109,5
966,6183,2023-05-17,264.36,Home & Garden,28,Male,38067,Houston,10,19,4
163,1396,2023-07-21,222.1,Home & Garden,79,Male,128884,New York,11,19,8
723,2943,2023-05-03,246.15,Home & Garden,80,Female,74336,Los Angeles,22,21,1
293,7715,2023-09-15,82.84,Home & Garden,35,Male,105988,Los Angeles,7,107,3
551,9482,2023-09-21,15.71,Electronics,24,Female,70964,Los Angeles,15,81,3
950,8311,2023-10-22,427.42,Electronics,23,Male,90432,New York,3,16,4
456,7738,2023-10-07,378.2,Clothing,72,Male,104798,Chicago,1,84,6
412,1572,2023-03-20,172.14,Clothing,75,Male,113508,New York,24,65,7
50,5803,2023-11-21,258.4,Home & Garden,58,Female,126749,Chicago,16,24,8
583,8653,2023-06-06,207.61,Electronics,37,Male,135180,Chicago,1,51,6
898,6179,2024-02-16,234.96,Home & Garden,62,Female,118992,New York,27,15,1
266,8207,2024-02-17,53.13,Clothing,78,Female,41930,Houston,23,28,8
985,6135,2023-10-22,164.87,Clothing,35,Male,142655,Chicago,8,49,7
197,9414,2023-10-24,60.3,Clothing,30,Male,94050,Chicago,2,24,2
412,8708,2023-10-19,282.99,Electronics,36,Male,127436,Los Angeles,15,22,5
317,3456,2023-09-19,397.97,Home & Garden,62,Female,130449,Houston,1,93,2
959,4068,2023-12-14,446.15,Home & Garden,26,Male,144257,New York,23,61,4
775,5440,2023-03-23,330.75,Clothing,66,Female,58524,Chicago,13,69,5
436,1665,2023-03-21,188.04,Electronics,65,Male,82278,Los Angeles,11,48,10
972,3261,2023-08-20,423.72,Clothing,42,Female,114400,Houston,25,12,6
341,9066,2024-03-05,361.16,Clothing,57,Female,84478,Chicago,29,111,7
738,8239,2023-06-28,65.87,Home & Garden,36,Male,73136,Chicago,15,46,3
24,2066,2023-08-29,11.08,Clothing,76,Female,89356,Chicago,7,9,6
307,7838,2023-08-09,278.37,Clothing,26,Male,115519,Houston,29,77,6
208,8004,2023-07-08,32.43,Electronics,65,Female,58393,Houston,2,91,3
829,8384,2023-06-17,78.82,Home & Garden,78,Female,119997,Los Angeles,26,15,8
232,7135,2023-05-09,62.41,Home & Garden,36,Male,33032,Los Angeles,21,85,4
276,2998,2023-12-03,101.9,Clothing,36,Male,114369,Houston,24,54,4
511,3727,2023-08-20,233.95,Electronics,28,Female,43260,New York,5,118,6
936,8178,2023-12-28,62.81,Clothing,46,Male,63376,Houston,2,76,4
337,8254,2023-05-12,464.05,Home & Garden,68,Male,106072,Los Angeles,20,55,8
936,3474,2023-04-04,388.35,Clothing,24,Female,148565,Los Angeles,24,43,1
896,6896,2023-04-19,332.64,Home & Garden,41,Male,92140,Los Angeles,9,66,7
370,3492,2023-10-20,482.29,Electronics,37,Male,147335,New York,3,25,4
884,1268,2023-08-22,281.08,Clothing,67,Female,102337,Los Angeles,7,64,4
462,8457,2023-10-05,462.94,Electronics,77,Male,67693,New York,21,50,7
952,8133,2023-10-22,367.94,Electronics,18,Male,80812,Los Angeles,28,101,9
66,6848,2023-08-01,199.83,Home & Garden,36,Female,53677,Los Angeles,12,21,7
449,2089,2023-11-09,257.01,Clothing,72,Female,96352,Los Angeles,13,118,4
118,4542,2023-08-16,489.96,Home & Garden,33,Male,90604,Chicago,27,84,6
569,3960,2023-10-09,144.06,Clothing,79,Female,141734,Chicago,13,28,3
159,9513,2024-02-08,231.89,Electronics,80,Male,132331,Los Angeles,30,74,6
98,3011,2023-09-04,212.25,Home & Garden,78,Female,39132,New York,10,70,2
697,3734,2023-05-03,423.11,Home & Garden,66,Female,21841,Los Angeles,18,48,1
565,4614,2023-06-10,358.82,Home & Garden,63,Male,87398,Houston,7,71,5
307,3862,2023-09-25,108.44,Home & Garden,41,Female,120948,Houston,8,12,5
834,2176,2023-11-11,346.44,Home & Garden,63,Male,90421,Los Angeles,28,67,3
12,8008,2023-10-21,490.85,Home & Garden,72,Male,112041,New York,15,120,3
383,4734,2023-08-04,256.91,Home & Garden,60,Female,38096,Chicago,20,17,10
72,5154,2024-01-21,358.07,Clothing,47,Female,120055,Houston,16,47,9
10,8946,2023-07-21,295.58,Home & Garden,79,Female,93987,Los Angeles,26,16,6
161,6600,2024-01-31,340.38,Home & Garden,40,Female,148234,Houston,27,53,3
692,7585,2023-06-24,439.96,Clothing,28,Male,31829,Los Angeles,29,38,2
699,5522,2023-10-22,266.14,Electronics,51,Female,144315,New York,29,32,3
303,2837,2023-06-21,81.21,Home & Garden,43,Male,105687,New York,7,98,9
653,7637,2023-11-14,107.95,Electronics,31,Female,24589,Los Angeles,4,80,7
794,8506,2023-06-27,344.86,Electronics,56,Male,132197,New York,9,84,8
219,9483,2024-02-18,348.39,Clothing,64,Male,106000,Houston,27,20,1
80,4311,2023-10-12,379.26,Electronics,36,Female,104105,Los Angeles,18,100,7
